custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688001_1206416030_glm4_dewrap_join_chunk_0014,688001,华兴源创,1206416030,14,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6192,5602,3952,3952,17,3952,318,321,发行人拥有43项软件著作权，并取得高新技术企业、ISO9001、CNAS实验室认可、ISO14001、OHSAS18001等资质。公司核心技术均为自主研发，涵盖柔性OLED Mura补偿、显示与触控检测、机器视觉检测、移动终端平板显示屏移载平台、闪烁度/色度/亮度传感测试、老化测试高精度温控、移动终端电池管理系统芯片测试、超大规模数模混合SoC芯片测试、CIS芯片测试和7.5GHz以下射频芯片测试。柔性OLED Mura补偿已量产，补偿后Mura小于3%Lever、位置补偿精度小于0.5像素、通过率约98%；SoC平台硬件达400MBPS、2000以上通道数，可对应MCU、RF、CIS、ASIC、LCD/OLED Driver等测试。,159,102,102,0,15,10,14,23,26,14,40,0.392156862745098,3,-37,2.7549019607843137,,glm4_dewrap_join_first_batch25_20260706
688001_1206416030_glm4_dewrap_join_chunk_0015,688001,华兴源创,1206416030,15,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6957,6450,3998,3998,17,3998,312,313,"公司2017年完成柔性OLED Mura补偿技术研发并填补国产设备空白，协助国内知名平板显示器生产商实现De-Mura量产导入，2018年半自动及全自动Mura补偿设备销售18套/线、销售8,115.21万元，占营业收入8.07%。柔性OLED显示与触控检测技术支持平面式检测、FPGA嵌入式显示接口协议、300g压力误差范围和多点同时压接，压接成功率100%，累计销售超150套，2017年相关产品收入94,788.15万元、占69.20%。公司移动终端平板显示屏移载平台已应用于三星OLED生产线，2018年相关检测治具收入19,012.98万元；电池管理系统芯片测试设备已签署多条订单并开始交付，累计订单金额超过3亿元。",156,106,106,0,9,8,12,25,35,17,52,0.490566037735849,4,-48,3.1320754716981134,,glm4_dewrap_join_first_batch25_20260706
688001_1206416030_glm4_dewrap_join_chunk_0016,688001,华兴源创,1206416030,16,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7382,6852,3990,3990,17,3990,304,304,"公司依靠核心技术形成检测设备和检测治具收入，2016-2018年分别为45,596.03万元、131,228.64万元和90,012.89万元，占营业收入88.37%、95.80%和89.56%。公司客户定位于苹果、三星、LG、夏普、京东方、JDI等知名终端品牌商及平板或模组厂商，2013年以来参与苹果历代产品平板显示器件检测设备研发、生产和制造，并在2017年OLED切换中成为多个检测工段独家供应商。检测治具是检测设备核心组成部分，包括信号基板、载具、压接组件、导电PAD、对位及信号传输治具等，具备最小孔径20微米加工能力，并可在多种电子干扰环境下实现最高8G、最低纳安级敏感电子信号稳定传输和获取。",152,112,112,0,8,10,17,29,33,15,48,0.4285714285714285,4,-44,3.017857142857143,,glm4_dewrap_join_first_batch25_20260706
688001_1206416030_glm4_dewrap_join_chunk_0017,688001,华兴源创,1206416030,17,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5870,5460,3237,3237,17,3237,265,266,"公司在研项目包括多通道OLED面板驱动信赖性测试系统、Black Mura检测、成像式亮度色度计、新一代车载模组AOI、智能工业相机、7.5GHz射频芯片测试信号板卡、小型编带封装芯片快速分拣系统和移动终端电池管理系统芯片测试技术。移动终端电池管理系统芯片测试项目已进入批量生产阶段，累计投入2,008.77万元，已获国际知名消费电子企业认证并签订超过3亿元订单。公司研发人员400人，占员工总数41.88%，本科及以上421人，其中博士6人、硕士72人；公司拥有美国华兴和越南华兴两家境外子公司，分别负责研发、售后及海外客户服务。",133,92,92,0,5,7,16,26,26,12,38,0.4130434782608695,3,-35,3.0543478260869565,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0001,688002,睿创微纳,1206430547,1,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6448,6008,3995,3995,15,3995,243,243,公司从事非制冷红外热成像与MEMS传感技术开发，产品包括红外MEMS芯片、探测器、机芯、热像仪及光电系统，2018年主营收入3.82亿元。公司发布12微米1280×1024百万级像素数字输出红外MEMS芯片，12微米640×512和17微米384×288探测器实现数字输出、陶瓷封装和晶圆级封装，并牵头承担“核高基”重大专项。2018年探测器、机芯、整机收入占比分别为41.58%、28.22%、29.47%，芯片自用，氧化钒核心工艺自主加工，探测器、机芯、整机由艾睿光电完成主要生产。,122,88,88,0,7,6,26,31,15,3,18,0.2045454545454545,3,-15,2.5681818181818183,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0002,688002,睿创微纳,1206430547,2,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6943,6504,3889,3889,15,3889,234,234,公司销售以直销为主、经销为辅，军用市场向整机或系统厂商销售探测器、机芯并配合型号竞标，民用市场覆盖安防监控、工业测温、户外消费及车载夜视等。2018年直销收入2.70亿元、占70.61%，经销收入1.12亿元、占29.39%，经销增长主要来自民用整机尤其户外手持热像仪。报告期末存续经销商由5家增至79家，主要经销商采购产品已实现最终销售且不存在退货，2017、2018年主要经销商收入824.18万元、8781.38万元，回款1124.92万元、8356.38万元。,117,92,92,0,8,21,31,21,9,2,11,0.1195652173913043,3,-8,2.0869565217391304,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0003,688002,睿创微纳,1206430547,3,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7207,6818,3996,3996,15,3996,171,171,公司依据ISO9001、IATF16949、GJB9001建立质量管理体系，覆盖来料检验、生产现场管理、产品检验和质量奖惩，报告期内与主要客户未发生质量纠纷。公司主营红外MEMS芯片、探测器、机芯及整机研发生产销售，危险废物丙酮、异丙醇等由资质单位处置，2017年处置5.7吨、费用1.92万元，2018年处置17.84吨、费用8.11万元。,86,70,70,0,5,43,13,6,3,0,3,0.0428571428571428,2,-1,1.4142857142857144,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0004,688002,睿创微纳,1206430547,4,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7171,6814,3969,3969,15,3969,145,145,发行人仅生产非制冷红外探测器，其定位为红外热成像与MEMS传感技术芯片企业，核心技术为集成电路设计和MEMS传感器技术，产品服务军用和民用市场。非制冷红外探测器行业趋势为更小像元间距、更大面阵规模、晶圆级封装、晶圆级红外光学和ASIC集成化，发行人认为其非制冷探测器定位与行业技术趋势相符。,73,86,86,0,4,67,7,6,2,0,2,0.0232558139534883,2,0,1.244186046511628,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0005,688002,睿创微纳,1206430547,5,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6797,6270,3957,3957,15,3957,237,237,公司是国内少数具备非制冷红外探测器自主研发并实现量产的企业之一，填补高精度芯片研发、生产、封装和应用空白。2018年发布1280×1024/12μm百万级像素数字输出红外MEMS芯片，640×512/12μm和384×288/17μm探测器实现数字输出、陶瓷封装和晶圆级封装，并牵头承担“核高基”重大专项。2018年主营红外产品收入3.80亿元，合计销量5.69万台，高于可比公司；截至报告期末研发人员221人、占37.39%，拥有96项专利、14项布图设计权和38项软著。,119,110,110,0,5,28,20,22,24,11,35,0.3181818181818182,3,-32,2.590909090909091,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0006,688002,睿创微纳,1206430547,6,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7157,6744,3975,3975,15,3975,213,213,公司竞争劣势包括整机及系统尤其军用整机系统研发投入较少，价格较高的整机及系统产品缺失导致收入规模和抗风险能力较弱；采用Fabless模式后不具备芯片制造能力，晶圆代工厂选择有限且议价能力较弱。2014年全球军用红外市场前三大供应商占45%以上份额，2017年FLIR占全球民用红外热成像仪市场66.3%份额。国内非制冷红外行业近年已具备探测器自主研发及量产能力，具备自主研发生产能力的企业主要包括发行人、高德红外、大立科技等。,107,76,76,0,3,34,20,11,7,1,8,0.1052631578947368,3,-5,1.8421052631578947,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0007,688002,睿创微纳,1206430547,7,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6506,6066,3954,3954,15,3954,233,233,2018年公司八英吋MEMS线满足0.25μm工艺线宽，投入薄膜沉积、刻蚀、清洗、量测等11台套设备，已试运行，可研发生产12μm及更小像元尺寸非制冷红外焦平面探测器，芯片产能约提高5倍、产量最大提升约4倍。2018年探测器、机芯、整机产能分别为8万、3.5万、2万件，产能利用率93.74%、90.66%、96.72%。报告期内标准化产品收入占比由66.52%升至80.40%，2018年前五大客户合并后收入2.81亿元、占73.28%，K0016占42.34%。,117,95,95,0,4,14,20,22,25,10,35,0.3684210526315789,3,-32,2.8421052631578947,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0008,688002,睿创微纳,1206430547,8,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6128,5477,3927,3927,15,3927,221,221,公司对海康威视在手订单预计2019年交付2.90万台，较2018年销量增长15.21%，预计销售金额占2019年各类订单总收入6.39亿元的11.71%。报告期客户集中度较高，按同一控制合并后前五大客户占比为85.10%、74.29%、73.28%，高于可比公司，原因是产品偏探测器和机芯且下游客户集中。军品客户主要采购探测器、机芯，民品客户包括海康威视、LIEMKE和朗高特；公司作为军方二级或三级配套商，报告期不存在暂定价结算及后续补价。,111,98,98,0,6,13,22,28,22,7,29,0.2959183673469387,3,-26,2.693877551020408,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0009,688002,睿创微纳,1206430547,9,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5956,5377,3828,3828,15,3828,211,211,公司主要采购晶圆、管壳、吸气剂、镜头和电子元器件，2018年按同一控制合并后前五大供应商采购额1.07亿元、占42.20%，处于可比公司区间。晶圆供应商G0014和G0003合计占2018年晶圆采购99.82%，管壳供应商K0016占89.72%，吸气剂供应商G0005占99.95%，集中原因是晶圆代工规模效应及核心物料质量、交期要求。报告期末固定资产净值2.16亿元，机器设备净值1.51亿元，财务成新率81.25%。,106,82,82,0,4,15,28,20,13,2,15,0.1829268292682926,3,-12,2.3536585365853657,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0010,688002,睿创微纳,1206430547,10,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4974,4421,3337,3337,15,3337,184,184,截至招股说明书出具日，公司拥有5处房屋所有权和2宗土地使用权；报告期末主要机器设备包括金属溅射设备、腐蚀设备、介质薄膜设备、薄膜生长设备等。发行人及子公司持有96项专利，其中发明49项、实用新型25项、外观设计22项；睿创微纳持有46项专利，其中发明34项。专利主要覆盖MEMS器件封装、红外探测器制备、氧化钒薄膜、非制冷红外焦平面探测器像素结构、晶圆级释放和测试等。,92,64,64,0,6,8,15,16,15,4,19,0.296875,3,-16,2.59375,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0011,688002,睿创微纳,1206430547,11,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5889,5191,3987,3987,15,3987,176,176,艾睿光电持有35项专利，其中发明9项、实用新型11项、外观设计15项，覆盖红外焦平面多点校正、红外成像模块法兰结构、电机调焦、自动快门校正、抗冲击振动减震等。无锡奥夫特、合肥英睿、无锡英菲、苏州睿新合计持有15项专利，涉及滤光片真空蒸镀、红外热像仪、微桥结构红外探测器、模数转换电路等。截至招股说明书出具日，公司及子公司另持有14项集成电路布图设计权。,88,63,63,0,7,5,17,17,13,4,17,0.2698412698412698,3,-14,2.5714285714285716,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0012,688002,睿创微纳,1206430547,12,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5655,4891,3946,3946,15,3946,178,178,发行人及子公司持有38项软件著作权，覆盖红外成像、机芯控制、机芯标定、生产测试、图像处理和双光融合等软件。公司合计持有96项专利、14项布图设计权、38项软著和91项商标权，其中芯片对应33项专利和14项布图设计权，探测器对应28项专利，机芯对应16项专利和31项软著，热像仪对应19项专利。上述权利主要由自主研发取得，相关支出费用化处理，未形成无形资产。,89,61,61,0,8,5,16,15,13,4,17,0.2786885245901639,3,-14,2.5245901639344264,,glm4_dewrap_join_first_batch25_20260706
688002_1206430547_glm4_dewrap_join_chunk_0013,688002,睿创微纳,1206430547,13,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6200,5599,3851,3851,15,3851,221,221,公司核心技术发展经历培育期、产品化期和深化期，先后突破读出电路架构、氧化钒薄膜材料、MEMS传感器工艺、真空封装、自适应读出、数字输出、无TEC、陶瓷及晶圆级封装、红外图像算法和ASIC化等技术。核心技术包括低噪声低功耗高密度数模混合集成电路、非制冷红外传感器敏感材料、焦平面阵列设计制备及红外图像直方图均衡算法，均进入量产应用。公司12微米1280×1024产品为国内首款百万级像素数字输出红外MEMS芯片，核心技术产品收入占主营业务收入。,111,78,78,0,5,9,16,18,21,9,30,0.3846153846153846,3,-27,2.871794871794872,,glm4_dewrap_join_first_batch25_20260706
