custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta
688358_1207116567_glm4_dewrap_join_chunk_0011,688358,祥生医疗,11,56,4.0,祥生医疗及其子公司共拥有 177 项境内外已授权专利，其中境内已授权发明专利 42 项，境外已授权发明专利 5 项，实用新型专利 68 项，外观设计专利 62 项。公司拥有多项核心技术专利，包括超声融合谐波影像系统、超声诊断仪的复合成像方法等。,74,2.768292682926829,截至报告期末，祥生医疗及子公司拥有177项境内外已授权专利，均为原始取得，其中境内发明专利42项、境外发明专利5项、实用新型68项、外观设计62项。其境内发明专利覆盖超声融合谐波影像、复合成像、噪声抑制、手持和触摸屏超声诊断仪、多普勒频谱优化、乳腺超声扫描检测、弹性成像、超声图像扫描变换等技术。,-18,1.231707317073171
688358_1207116567_glm4_dewrap_join_chunk_0012,688358,祥生医疗,12,102,4.0,祥生医疗拥有多项境内授权发明专利，涵盖医用超声设备密封结构、便携式诊断设备推车、超声设备键盘转向机、显示屏位置可调的超声诊断仪等核心技术。公司还拥有医用三维超声换能器、超声换能器柔性电路板及凸阵探头等专利，以及便携式超声装置、超声键盘装置、便携式超声电源系统等创新设计。此外，公司还拥有台式超声系统、便携式超声诊断仪、乳腺超声诊断装置等多款外观设计专利，体现了公司在医用超声设备领域的研发实力和产品创新能力。,57,2.607142857142857,祥生医疗及子公司的实用新型专利主要围绕便携式超声设备、推车式超声诊断装置、触摸屏超声诊断仪、超声换能器、探头线缆固定、密封和锁紧结构等展开；外观设计专利覆盖台式、笔记本式、便携式超声诊断仪、乳腺超声诊断设备及医用探头等产品形态。,45,1.3928571428571428
688358_1207116567_glm4_dewrap_join_chunk_0013,688358,祥生医疗,13,79,4.5,祥生医疗拥有63项已登记的著作权，包括超声诊断软件、智能超声影像辅助诊断软件等。公司拥有多项境内专利，如相控阵探头、超声换能器、便携式超声诊断设备等，以及多项境外发明专利，如超声融合谐波影像系统和方法、便携式超声成像装置等。这些专利和著作权构成了公司核心技术的基础，体现了公司在超声诊断领域的研发实力和知识产权积累。,86,2.3956043956043955,祥生医疗境外已授权发明专利5项，覆盖超声融合谐波影像系统和方法、便携式超声成像装置、超声成像用户交互、计算机辅助测量和诊断、便于组装拆卸的超声诊断设备，授权地区包括美国及英法德奥等。发行人及子公司拥有63项已登记著作权，软件名称主要对应彩色超声诊断、B型超声诊断、SonoAI人工智能超声影像辅助诊断、乳腺疾病和颈动脉人工智能超声诊断等系统。,-7,2.1043956043956045
688358_1207116567_glm4_dewrap_join_chunk_0014,688358,祥生医疗,14,107,1.5833333333333333,祥生医疗拥有32项核心技术，涵盖全身应用超声、专用超声、智能超声及探头核心部件领域。公司持有大量软件著作权，包括CHISON8800、CHISON600M Pro等超声诊断软件。祥生医疗取得医疗器械生产许可证、第二类医疗器械经营备案凭证等生产经营资质，以及对外贸易经营者备案登记表等进出口经营资质。公司产品获得《医疗器械注册证》及多项FDA注册、CE认证和加拿大注册证书。作为国家高新技术企业，祥生医疗专注于超声技术研发和创新。,108,2.7222222222222223,祥生医疗取得医疗器械生产许可证、第二类医疗器械经营备案凭证及对外贸易、海关报关、出入境检验检疫备案等经营资质。其主要全数字彩色超声诊断系统已取得国内医疗器械注册证，覆盖ECO、Site-Rite、CHISON iVis、Q、QBit、SonoTouch、SonoBook等系列；境外方面取得15项美国FDA 510(k)市场准入许可、CE证书及6项加拿大注册证书。发行人无特许经营权，并披露其为国家高新技术企业，拥有32项主要核心技术。,-1,-1.138888888888889
688358_1207116567_glm4_dewrap_join_chunk_0015,688358,祥生医疗,15,177,4.3478260869565215,祥生医疗拥有多模式复合成像技术、动态帧频优先技术、自适应动态范围调整技术等核心技术，并已获得多项专利授权。公司还掌握了乳腺三维超声容积成像系统、自适配超声演示系统、远程实时动态超声影像传输技术等专用超声及智能超声领域的核心技术。在探头技术方面，公司突破了1-3复合材料换能器技术、单晶材料换能器技术等，提升了探头性能。祥生医疗坚持科技创新，核心技术均具有自主知识产权，并已成功应用于现有及未来的超声医学影像设备主机及探头上。报告期内，公司核心技术产品收入占比分别为84.85%、84.72%、83.70%和77.69%，且逐年稳定上升。公司技术团队持股比例合理，研发体系稳定，具有可持续性。报告期内，公司研发费用占营业收入的比例分别为13.99%、12.65%、12.20%和16.95%，研发投入持续增长。,152,2.9081632653061225,"发行人全身应用超声、专用及智能超声、探头核心技术均来源于自主研发，核心技术覆盖融合谐波成像、多模式复合成像、血流噪声抑制、乳腺三维超声容积成像、远程实时动态超声影像传输及探头材料工艺等，部分已获授权专利或处于专利申请中。报告期内核心技术产品收入分别为12,970.37万元、22,733.98万元、27,701.01万元和13,570.96万元，占营业收入77.69%、83.70%、84.72%和84.85%。截至报告期末，公司研发人员205人，占员工总数32.80%；技术团队持股3.14%，核心技术人员合计间接持股2.46%，研发费用由2016年2,826.68万元增至2018年4,134.54万元。",25,1.439662821650399
688358_1207116567_glm4_dewrap_join_chunk_0016,688358,祥生医疗,16,108,4.0,祥生医疗营业收入逐年增长，研发费用占比保持在12%-16%之间。公司获得国家及省级科技奖项25项，承担国家重点研发计划等重大科研项目9项。公司设有无锡总部和美国华盛顿州两大研发中心，拥有江苏省工程技术研究中心等资质。在研项目包括乳腺三维超声容积成像系统、高端心脏超声诊断系统等，技术储备涵盖剪切波、平面波、人工智能算法等，部分技术达到国际先进水平。公司研发中心采用矩阵式管理模式，建立了完善的人才选拔、培养、交流、晋升及激励机制。,127,2.584158415841584,发行人报告期研发费用占营业收入比重为14.01%、12.65%、12.19%和16.93%，生产及销售的所有超声医学影像设备均运用自主研发核心技术，不存在合作研发。公司曾承担国家重点研发计划乳腺三维超声容积成像系统及面阵探头研制、国家科技支撑计划专用超声诊断探头部件及系统研发等项目，并获国家知识产权优势企业、高新技术企业、博士后工作站等资质。祥生医疗在无锡总部和美国华盛顿州设研发中心，在研项目覆盖乳腺三维超声、高端心脏超声、超声影像人工智能及云平台、远程超声诊断等方向，多项技术目标为国际先进或国内领先。,-19,1.4158415841584162
688358_1207116567_glm4_dewrap_join_chunk_0017,688358,祥生医疗,17,120,1.7142857142857142,发行人开发了基于深度神经网络的超声视频追踪技术、云边端协同的AI计算框架、生成对抗网络动态画质补偿技术及超声远程诊断解决方案。发行人彩超产品在探测深度、侧向分辨力、轴向分辨力、盲区、横向及纵向几何位置精度等关键指标上优于国家标准技术要求。发行人拥有融合谐波成像技术和心脏血流壁滤波技术，提升系统分辨力和探测深度。发行人具备探头自主研发能力，与迈瑞医疗、开立医疗在探头多样性方面相差无几，但在高端探头种类上与GE等境外公司存在差距。发行人黑白超主机收入占比已逐步降至13.88%。,112,2.411764705882353,发行人在超声影像视频自动追踪、云边端协同AI计算框架、低码率实时远程传输、双向传输及控制等远程诊断技术储备上拟达到国际先进水平。以凸阵探头为例，发行人彩超实际检测数据优于GB10152-2009国标要求，探测深度可达270mm，侧向分辨力、轴向分辨力、盲区和几何位置精度均有量化优势。发行人具备探头自主研发生产能力，与GE、飞利浦、西门子、佳能、迈瑞、开立等少数厂家同属可独立研发并批量生产探头的厂商；报告期内黑白超主机收入占比已降至13.88%。,8,-0.6974789915966386
688357_1207119374_glm4_dewrap_join_chunk_0001,688357,建龙微纳,1,98,1.7419354838709675,发行人主要从事分子筛吸附剂研发、生产、销售及技术服务，产品包括分子筛原粉、活化粉和成型分子筛三大类，销往国内外市场。分子筛原粉是制造活化粉和成型分子筛的原材料，活化粉应用于油漆、涂料等领域，成型分子筛用于气体吸附分离、催化等领域。发行人拥有核心技术环节，如合成、晶化、离子交换等，并具备主要衡量指标如静态水吸附量、抗压碎力等。报告期内，发行人营业收入构成以分子筛原粉、活化粉和成型分子筛为主。,118,2.1627906976744184,发行人从事分子筛吸附剂相关产品研发、生产、销售及技术服务，产品包括分子筛原粉、分子筛活化粉和成型分子筛，并销往美国、法国、德国、俄罗斯、韩国等国家和地区。分子筛原粉、活化粉和成型分子筛分别覆盖A型、X型、中硅、低硅及JLOX、JLPH、JLNSP、JLRD等系列，应用于制氧、制氢、深度脱水、空气净化、天然气处理、制冷剂干燥等场景。各产品核心技术环节包括合成、晶化、离子交换、干燥、焙烧和配比，衡量指标包括静态水吸附量、CO2或N2吸附量、硅铝比、离子交换率、抗压碎力等。,-20,-0.4208552138034509
688357_1207119374_glm4_dewrap_join_chunk_0002,688357,建龙微纳,2,97,3.6,发行人主要从事成型分子筛、分子筛原粉和分子筛活化粉的研发、生产和销售，核心技术产品收入占营业收入比例超95%。公司拥有11项授权发明专利，包括A型分子筛原粉制备方法，自产原粉保证产品质量。主要产品A型和X型分子筛分别用于制氢、深度脱水和制氧领域。报告期内，外销收入占比约20%，欧美为主要市场，美国已对产品加征关税。公司采取直销为主、经销为辅的销售模式，并通过OEM服务提升国际知名度。,143,2.4095238095238094,"报告期内，发行人核心技术产品收入占营业收入比例均在95%以上，成型分子筛、分子筛原粉和分子筛活化粉销售收入合计占营业收入比例分别为97.73%、97.52%、97.58%和97.05%。2019年1-6月成型分子筛收入16,140.90万元、占74.68%，X型分子筛销售收入11,993.96万元、占营业收入55.49%。公司自产A型分子筛原粉并拥有小晶粒A型、大晶粒4A型原粉制备方法发明专利，保证成型分子筛性能。发行人以直销、内销、自有品牌为主，已获11项授权发明专利、12项受理发明专利，并建有河南省吸附类分子筛工程技术研究中心、院士工作站和产学研用联合实验室。",-46,1.1904761904761907
688357_1207119374_glm4_dewrap_join_chunk_0003,688357,建龙微纳,3,106,2.5806451612903225,"发行人分子筛产能从2015年的27,000吨、1,000吨和3,500吨扩大到31,000吨、3,000吨和15,500吨，全球产能占比升至1.03%，位居全球前列。公司通过技术带动市场，成为集研发、生产、营销、技术服务于一体的分子筛全产业链企业。分子筛原粉涉及核心技术包括初始反应凝胶制备、老化和晶化、离子交换，实现晶体尺寸、交换度、硅铝比可控。公司拥有4条原粉生产线，可生产A型和X型分子筛原粉，切换时间12-24小时。",140,2.2083333333333335,"吸附材料产业园一期、二期投产后，发行人分子筛原粉、活化粉和成型分子筛产能由2015年末27,000吨、1,000吨和3,500吨扩大至31,000吨、3,000吨和15,500吨，分子筛产能规模位居全球前列。分子筛原粉生产核心流程为初始反应凝胶制备、老化、晶化和离子交换，发行人解决低硅铝比X型、中硅MSX合成易出现A型杂晶问题，实现0.5-9微米晶体尺寸梯度调控。其带式逆流交换技术使被交换离子利用率提高至99%以上，并实现晶体尺寸、交换度、硅铝比2.0-30及多类型原粉可控。发行人拥有4条原粉生产线、2条活化粉生产线，并在活化粉环节采用余热循环回用技术。",-34,0.372311827956989
688357_1207119374_glm4_dewrap_join_chunk_0004,688357,建龙微纳,4,138,1.6451612903225807,"发行人拥有多条分子筛生产线，总产能达1.5万吨/年，可生产3A、4A、5A、13X、JLPH5、JLPM3、JLPM1及JLOX系列分子筛。公司采用成型、低温干燥、真空焙烧技术，并掌握母液回收工艺，实现生产成本降低和环保污染减少。发行人高度重视环保，累计投入3,648.59万元建设环保设施，实现“三废”稳定达标排放。公司产品广泛应用于气体分离与净化、富氧燃烧等领域，属于新材料领域的先进无机非金属材料行业。发行人主要产品包括分子筛原粉、分子筛活化粉和成型分子筛三大类，远销多个国家和地区。分子筛具有吸附、催化、离子交换三大功能，在寿命期内可重复使用。",159,1.908045977011494,"发行人拥有4条成型分子筛生产线，Z1、Z2、Z5和手工线产能分别为4,000吨、5,000吨、3,000吨和3,500吨，可覆盖3A、4A、5A、13X、JLOX、JLPH、JLPM等系列产品。JLOX系列及3A、4A、5A、13X等产品可共用生产线，转线主要更换筛网并清理配料、成球、干燥、焙烧等设备。发行人生产废水处理能力为4,000t/d，生活废水处理能力为6t/h，截至2019年6月30日环保累计投入3,648.59万元，建有4000t/d废水处理站、450t/d MVR脱盐水设施、布袋除尘系统和固废封闭堆场。报告期内环保费用占营业收入比例为2.07%、1.91%、1.56%、1.51%，环保税或排污费占比最高0.13%。",-21,-0.2628846866889132
688357_1207119374_glm4_dewrap_join_chunk_0005,688357,建龙微纳,5,111,1.6774193548387095,"分子筛在吸附、离子交换和催化领域应用广泛。国际厂商主导分子筛行业，国内厂商主要在吸附剂领域竞争。发行人专注于分子筛吸附剂，在制氧、制氢等领域有优势，并拓展煤化工、环境治理等新领域。全球分子筛吸附剂市场稳步增长，2018年容量14.97亿美元，预计2023年达20.10亿美元。发行人制氧分子筛2016-2019年H1销售收入从3,920.45万元增至10,443.24万元，氢气提纯分子筛从69.68万元增至2,056.97万元，市场前景广阔。",156,1.6352941176470588,"发行人未涉足石油化工领域分子筛催化剂研发生产，但已在煤化工催化剂方面储备HEU型煤制乙醇分子筛催化剂、煤制丙烯分子筛催化剂和柴油车脱硝催化剂等产品。发行人巩固制氧、制氢、吸附干燥领域优势，并向氢气提纯、煤制乙醇、煤制丙烯、烟道及柴油车尾气脱硝、核废水处理和盐碱地土壤改良拓展。2016年至2019年1-6月，制氧分子筛销售收入分别为3,920.45万元、7,560.26万元、14,930.01万元和10,443.24万元；制氢分子筛销售收入分别为69.68万元、2,189.85万元、2,959.20万元和2,056.97万元。发行人依托HEU型分子筛发明专利，与中科院山西煤化所、吉林大学合作开发煤制乙醇分子筛催化剂。",-45,0.04212523719165073
688357_1207119374_glm4_dewrap_join_chunk_0006,688357,建龙微纳,6,109,1.5,发行人与中科院合作开发的煤制丙烯分子筛催化剂已进入中试阶段，可生产约800-1000吨丙烯。发行人运用分子筛吸附剂对钢厂烟囱烧结尾气污染物进行吸附分离，获得高纯度一氧化氮和二氧化氮气体，实现资源化利用。发行人开发的盐碱地土壤改良和重金属污染 soil 修复专用分子筛，在吉林大安市大田实验中使水稻亩产最高增产72%。发行人拥有11项授权发明专利，19项授权实用新型专利，7项发明专利已实现产业化，相关产品收入占公司营业收入比例超过95%。,140,1.8208955223880596,"发行人分子筛应用覆盖能源化工、环境治理、生态修复等领域，煤制丙烯分子筛催化剂已与中科院山西煤化所合作进入中试。报告期内成型分子筛在制氧、氢气提纯、深度脱水等应用形成主要收入，2019年1-6月相关销售收入16,538.57万元，占营业收入76.52%，全部订单含税金额11,331.43万元。发行人已拥有11项授权发明专利和19项授权实用新型专利，7项发明专利实现产业化，2016年至2019年1-6月核心技术产业化产品收入占营业收入95%以上。盐碱地治理专用分子筛大田实验使水稻最低亩产381.59kg、最高448.93kg，增产46.00%至72.00%。",-31,-0.32089552238805963
