custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688003_1206430546_glm4_dewrap_join_chunk_0011,688003,天准科技,1206430546,11,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6106,5407,3756,3756,18,3756,294,294,"公司主要生产工序为装配、调试和标定，机器设备较少，主要设备包括三轴超高精度气浮平台、在线测量测试平台和立式加工中心，机器设备不是产能限制因素。公司生产经营和研发主要房产位于苏州市培源路5号和浔阳江路70号，建筑面积分别为2,330.46平方米和15,307.20平方米；主要土地还包括五台山路北、浔阳江路东26,591.00平方米募集资金项目用地。截至招股说明书签署日，公司境内注册商标41项、境外注册商标21项，均用于生产经营且不存在瑕疵、纠纷和潜在纠纷。公司已取得65项专利授权，其中34项为发明专利，覆盖影像测量、融合标定、在线检测、自动定位、3D曲面玻璃测量和硅片隐裂检测等技术。",147,43,43,0,3,4,10,12,10,4,14,0.3255813953488372,4,-10,2.7906976744186047,,glm4_dewrap_join_first_batch25_20260706
688003_1206430546_glm4_dewrap_join_chunk_0012,688003,天准科技,1206430546,12,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5538,4999,3552,3552,18,3552,235,235,公司已取得65项专利授权，其中34项发明专利、22项实用新型和9项外观设计，专利均用于公司生产经营且不存在瑕疵、纠纷和潜在纠纷。公司共拥有68项软件著作权，覆盖影像测量系统、在线视觉检测、电池尺寸及外观检测、复合式坐标测量、五轴高精度坐标测量仪控制、硅片在线检测分选、瑕疵检测、点云处理和3C件多维度通用测量等软件。公司专利和软件著作权与精密测量仪器、智能检测装备、智能制造系统等主营产品直接相关。报告期内公司不存在租赁设备、土地或厂房等对主要业务有重大影响的资源要素。,118,38,38,0,2,1,6,10,13,6,19,0.5,4,-15,3.289473684210526,,glm4_dewrap_join_first_batch25_20260706
688003_1206430546_glm4_dewrap_join_chunk_0013,688003,天准科技,1206430546,13,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6939,6499,3995,3995,18,3995,392,392,"公司核心技术包括机器视觉算法、工业数据平台、先进视觉传感器和精密驱控技术四大领域，具备开发底层算法、平台软件以及设计先进视觉传感器和精密驱动控制器等核心组件的能力。2013年公司牵头国家重大科学仪器设备开发专项，复合式高精度坐标测量仪器检测精度达到0.3微米，标志其高精度坐标检测达到国际先进水平。公司拥有超过70人的软件算法工程师团队，掌握2D视觉、深度学习缺陷检测、3D视觉、3D点云处理和多传感器融合标定等算法，自主开发ViSpec平台，服务消费电子、汽车制造、光伏半导体等客户并形成数万个应用案例。公司工业数据平台基于近3,000家工业客户场景，可实现多源异构数据采集交换、装备运行数据记录虚拟化、制程追溯和故障诊断预测。公司已具备先进视觉传感器整体研发能力，掌握高速高动态CMOS与CCD成像、芯片级计算、高速数字信号传输存储、嵌入式图像处理和精密光机一体化设计等关键技术。",196,61,61,0,5,6,6,12,22,10,32,0.5245901639344263,5,-27,3.1475409836065573,,glm4_dewrap_join_first_batch25_20260706
688003_1206430546_glm4_dewrap_join_chunk_0014,688003,天准科技,1206430546,14,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6747,6335,3991,3991,18,3991,402,402,"公司VTS工业组态控制软件封装运动控制器、编码器和视觉传感器等模块，支持通过配置开发工业视觉装备控制程序，降低控制系统开发与维护成本。公司通过国家重大科学仪器设备开发专项实现的复合式高精度坐标测量仪器检测精度达0.3微米，与Werth、海克斯康、日本三丰等国际同类产品关键指标相当；在售VME、VMC、VMU、VMQ系列检测精度与海克斯康、基恩士同类产品相当。公司智能检测装备在消费电子领域检测精度5至20微米、速度1,636UPH，与DWFritz先进设备相当；光伏硅片检测误判率≤2%、漏检率≤0.55%、速度8,500UPH，高于Hennecke的8,000UPH。公司智能3D视觉传感器LS-1010视野宽度11毫米、检测精度1.2微米、扫描频率3.3kHz，优于基恩士LJ-V7020和康耐视DS910B。公司核心技术产品和服务收入占营业收入比例分别为98.75%、99.03%和99.05%。",201,46,46,0,2,1,5,8,20,10,30,0.6521739130434783,5,-25,3.5869565217391304,,glm4_dewrap_join_first_batch25_20260706
688003_1206430546_glm4_dewrap_join_chunk_0015,688003,天准科技,1206430546,15,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6400,5883,3648,3648,18,3648,336,336,公司牵头的“复合式高精度坐标测量仪器开发和应用”项目联合中国计量科学研究院、天津大学、北京工业大学、中航工业航材院、中科院光电研究院和成都工具研究所研发，目标为我国首台达到国际先进水平、最高精度0.3微米的复合式坐标测量仪器。项目2019年2月通过初步验收技术专家组验收，经上海市计量测试技术研究院检定达到(0.3+L/800)微米精度目标。该仪器已制作3台样机，公司具备量产能力，相关技术已延伸至精密测量仪器和智能检测装备，并用于智能3D视觉传感器量产标定。公司作为起草单位参与5项国家标准、校准规范和行业标准，并为4个全国技术标准委员会委员单位。公司与中国计量科学研究院合作编著《影像测量仪技术基础》，截至报告期末获得65项专利授权、34项发明专利和68项软件著作权。,168,55,55,0,3,3,5,11,24,9,33,0.6,5,-28,3.4,,glm4_dewrap_join_first_batch25_20260706
688003_1206430546_glm4_dewrap_join_chunk_0016,688003,天准科技,1206430546,16,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6727,6240,3962,3962,18,3962,363,363,"报告期内公司研发费用分别为4,742.16万元、5,956.22万元和7,959.78万元，主要由研发人员薪酬和直接材料构成，2018年职工薪酬占研发费用72.15%。2018年末公司研发人员286人，占员工总数36.25%，其中博士5人、硕士37人、本科159人；研发岗位覆盖算法与软件、电气、机械、硬件和综合岗位。公司核心技术人员为徐一华、杨聪、蔡雄飞和曹葵康，徐一华为机器视觉领域专家，杨聪为16项已授权发明专利发明人并参与多项标准起草，蔡雄飞组织开发多款智能检测装备，曹葵康组织开发多款精密测量仪器和智能检测装备。公司承担国家重大科学仪器设备开发专项、江苏省科技成果转化专项和苏州市3D曲面玻璃测量系统研发项目。正在研发的新一代Vispec6.0、新一代3D视觉传感器、天准工业云平台等项目主要用于提升现有产品竞争力。",182,54,54,0,3,2,4,10,25,10,35,0.6481481481481481,5,-30,3.5185185185185186,,glm4_dewrap_join_first_batch25_20260706
688003_1206430546_glm4_dewrap_join_chunk_0017,688003,天准科技,1206430546,17,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7159,6655,3998,3998,18,3998,387,387,"公司正在研发的无人物流车项目计划投入2,000万元、39人，截至披露已投入132.19万元和10人，2018年度无人物流车已实现销售收入155.20万元。通用五轴非接触精密测量仪基于国家重大科学仪器设备开发专项技术，采用白光共焦非接触式3D检测和高精度五轴平台，计划投入1,500万元，目标为开拓精密测量仪器新市场。高速智能芯片检测装备面向集成电路封装检测，计划投入1,500万元，目标在速度、精度和准确率方面达到国际先进同行水平并实现进口替代。智能终端外观缺陷检测装备计划投入1,200万元，依托机器视觉和深度学习用于高速高准确度外观缺陷检测；汽车减震器智能制造车间计划投入2,000万元，用机器视觉、物联网、机器人控制和MES系统提升汽车减震器装配品质与效率。公司报告期研发投入年均复合增长29.56%，并通过IPD研发体系、研发人员考核和知识产权保护机制保持技术创新。",194,44,44,0,2,2,4,8,22,6,28,0.6363636363636364,5,-23,3.4545454545454546,,glm4_dewrap_join_first_batch25_20260706
688003_1206430546_glm4_dewrap_join_chunk_0018,688003,天准科技,1206430546,18,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,676,649,358,358,18,358,185,185,加州天准系公司为方便境外客户沟通和业务开拓而在美国设立的分支机构，报告期内不存在产品销售等实际经营业务。2018年3月，公司就通过香港天准境外再投资加州天准向苏州市商务局提交境外中资企业再投资报告表，履行了备案程序。报告期内发行人进出口活动不存在违法违规或行政处罚，香港天准外币资金主要用于支付内部货款及自身费用，境外账户收到客户回款后一般一个月内转入公司美元存款账户。,93,18,18,0,1,1,4,7,5,0,5,0.2777777777777778,3,-2,2.7777777777777777,,glm4_dewrap_join_first_batch25_20260706
688007_1206447905_glm4_dewrap_join_chunk_0001,688007,光峰科技,1206447905,1,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6769,6248,3986,3986,16,3986,280,280,"光峰科技以ALPD®荧光激光显示技术为核心，研发制造激光光学引擎，并应用于电影、电视、教育、展示等场景；其研发团队2007年首创可商业化蓝色激光荧光激光显示技术并布局底层专利。公司激光电影放映机光源亮度覆盖5,000至51,000流明，寿命30,000小时，核心参数优于氙灯光源；2018年末激光电影放映机光源全国部署14,018套，市场占有率约60%。激光电视光机应用ALPD®技术，小米激光电视采用公司光机，2018年光机市场占有率超30%；激光商教投影机亮度覆盖3,300-5,500流明、寿命25,000小时，并为明基、视源股份等提供定制研发制造服务。",140,86,86,0,6,10,16,29,18,7,25,0.2906976744186046,3,-22,2.744186046511628,,glm4_dewrap_join_first_batch25_20260706
688007_1206447905_glm4_dewrap_join_chunk_0002,688007,光峰科技,1206447905,2,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6811,6517,3986,3986,16,3986,305,305,"公司激光商教投影机相较同价位氙灯投影机，在亮度、寿命、功耗、投射距离等参数上具备优势，AL-UX400与国内品牌对比显示其亮度3,460流明、色彩亮度占比65%、能效比14lm/W、亮度均匀性92%。2018年中国激光商教投影机销量18.1万台，光峰产品出货量行业第二；公司激光电视与商教机在光源光机平台、工艺、采购和部分研发人员上有关联，但销售、维保和整机生产相对独立。公司激光电视光机销售量居全国第一，商教机品牌合计销量份额2018年排名第二，自有品牌收入占比从2016年25.94%升至2018年49.83%，东方中原销售收入分别为10,112.23万元、13,052.09万元、13,826.14万元。",153,118,118,0,5,29,24,35,19,6,25,0.211864406779661,3,-22,2.440677966101695,,glm4_dewrap_join_first_batch25_20260706
688007_1206447905_glm4_dewrap_join_chunk_0003,688007,光峰科技,1206447905,3,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6690,6347,3986,3986,16,3986,277,277,"公司核心器件激光光学引擎全部自主生产，激光显示整机除激光电视委外组装外均自主制造；生产基地通过ISO9001、ISO14001、OHSAS18001认证，产品取得CCC、ETL、CE、FCC、CB、TUV等认证。报告期内产品销售以直营为主，2018年直营收入82,407.75万元、占77.84%，经销23,354.59万元、占22.06%。中影光峰在电影放映市场首创按时服务收费的光源租赁模式，每台光源接入NOC和BOSP系统，旧机改造和新机购置均保留光源所有权，并按使用时长或约定期间确认租赁收入；截至2018年末累计租赁11,612台、退租66台。",139,89,89,0,4,10,24,30,16,5,21,0.2359550561797752,3,-18,2.662921348314607,,glm4_dewrap_join_first_batch25_20260706
688007_1206447905_glm4_dewrap_join_chunk_0004,688007,光峰科技,1206447905,4,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6570,6114,3974,3974,16,3974,284,284,"2018年中影光峰租赁服务收入30,431.71万元，其中旧机改造21,980.45万元、占72.23%，购置新机8,451.26万元、占27.77%；累计出租数量11,612台，旧机改造8,153台、购置新机3,459台。中影光峰随出租光源增加将改装、巡检、维修等服务委托技术服务商，2018年主要服务采购4,354.43万元，其中关联方服务采购2,745.97万元、占采购总额3.07%。NOC由中影环球开发，累计接入影院4000多家、放映厅超过23,000间；BOSP通过接口与NOC交互，按时订单依据NOC消耗小时形成报表确认收入，按期订单由系统分摊确认收入。",142,100,100,0,5,13,25,31,20,6,26,0.26,3,-23,2.66,,glm4_dewrap_join_first_batch25_20260706
688007_1206447905_glm4_dewrap_join_chunk_0005,688007,光峰科技,1206447905,5,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6864,6632,3993,3993,16,3993,311,311,"中影光峰依托母公司光源性能优势向2,500余家影院提供荧光激光放映服务，截至2018年末销售人员14人、研发制造人员14人、运营人员19人；东方光峰仅作为光峰科技向东方中原销售激光商教投影机的渠道，未单独配备业务和财务人员。峰米科技经营激光电视研发、制造与销售，整机采取委外生产，2018年末团队93人，其中研发人员60人，主要负责软硬件、结构和测试开发。公司通过中影光峰、东方光峰、峰米科技与中影器材、东方中原、小米等合作，将ALPD®光源、商教投影机和激光电视光机转化为市场销售；2018年中影光峰国内激光放映市场份额约60%，峰米科技相关小米与光峰品牌整机份额约26.7%，东方光峰相关品牌商教投影机份额15.7%。",156,113,113,0,4,17,31,36,19,6,25,0.2212389380530973,3,-22,2.5929203539823007,,glm4_dewrap_join_first_batch25_20260706
688007_1206447905_glm4_dewrap_join_chunk_0006,688007,光峰科技,1206447905,6,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7100,6599,3971,3971,16,3971,239,239,公司激光电影放映机光源采用区别于其他激光显示产品的生产流程，其他激光显示产品由光源、光机、整机三个环节构成，商教和工程投影机整机由公司生产，激光电视整机委外生产。ALPD®技术在生产中体现为激光荧光光路架构、激光整形匀束、荧光轮器件、密封换热等设计，并依赖洁净生产环境、荧光轮制作安装、激光对位自动化和激光模组组装自动化。公司福永、顺义、福海项目涉及激光显示核心器件及整机制造，福永项目已获环评批复并未受环保处罚，顺义项目已补办环保验收备案，福海募投项目已获环评批复且尚未投产。,120,91,91,0,21,31,18,12,7,2,9,0.0989010989010989,3,-6,1.5494505494505495,,glm4_dewrap_join_first_batch25_20260706
688007_1206447905_glm4_dewrap_join_chunk_0007,688007,光峰科技,1206447905,7,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6991,6505,3983,3983,16,3983,254,254,公司属于计算机、通信和其他电子设备制造业中的显示器件制造，并将激光显示产品应用于电影、电视、商教、工程等电子信息显示场景，招股书将其归为科创板重点支持的新一代信息技术领域。公司发明的ALPD®激光放映技术突破国外放映光源垄断，C5为中国第一台符合DCI标准的激光电影放映机，拟于2019年推出；当前仅巴可、科视、索尼、NEC能够开发制造符合DCI标准的数字电影放映机。公司在AR、HUD领域拟以激光光源为突破口开发核心光学器件，已建立逾20人研发团队，并在光源光机设计、器件工艺和图像处理算法等方面进行预研。,127,104,104,0,6,44,18,18,13,5,18,0.173076923076923,3,-15,2.0288461538461537,,glm4_dewrap_join_first_batch25_20260706
688007_1206447905_glm4_dewrap_join_chunk_0008,688007,光峰科技,1206447905,8,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7157,6764,3989,3989,16,3989,296,296,"光峰科技以ALPD®激光显示技术实现信息显示行业大规模市场化应用，2007年申请原创基础专利，2011年ALPD®1.0亮度达5,000流明，2018年ALPD®3.0亮度达51,000流明。2018年公司牵头北京理工大学、中山大学、中科院化学所等12家单位承担国家重点研发计划“三基色激光显示整机生产示范线”项目，负责100英寸激光电视、超高流明低散斑高能效激光工程投影机等研发，并独立申请相关发明专利9项。公司2014年实现20,000流明影院光源商用，2017年与小米推出万元激光电视；2018年末激光电影放映光源覆盖全国影厅超20%，荧光激光显示技术逐步成为投影显示行业主流光源技术。",148,82,82,0,3,34,13,13,13,6,19,0.2317073170731707,3,-16,2.207317073170732,,glm4_dewrap_join_first_batch25_20260706
