custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_dir
688559_1208358657_glm4_dewrap_join_chunk_0011,688559,海目星,1208358657,11,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688559_1208358657_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6026,5486,3918,3918,18,3918,138,138,本块集中披露发行人及相关主体专利清单，序号31至104覆盖激光切割、焊接检测、电池组检测、软包电池封装、变压器生产线、AGV小车、治具、除尘、送锡、扭线等设备和机构。多数专利为发行人原始取得的实用新型，另含少量发明专利及继受取得项目，列明专利号、申请日期、权利期限和取得方式。,69,78,78,0,4,0,0,0,74,0,74,0.9487179487179488,2,-72,3.7948717948717943,,glm4_dewrap_join_full543_20260705
688559_1208358657_glm4_dewrap_join_chunk_0012,688559,海目星,1208358657,12,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688559_1208358657_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6195,5642,3975,3975,18,3975,150,150,本块延续披露发行人专利序号105至180，主要为实用新型专利，覆盖电芯缓存与自动配对、极耳贴胶、激光切割、包膜热熔、入壳、焊接、除尘、CCD检测、治具循环、变压器自动生产线、高速激光锡焊等装备环节。各项专利均列明专利号、申请日期、权利期限和原始取得方式，形成发行人在电池及激光自动化设备上的专利储备。,75,80,80,0,4,0,0,0,76,0,76,0.95,2,-74,3.8,,glm4_dewrap_join_full543_20260705
688559_1208358657_glm4_dewrap_join_chunk_0013,688559,海目星,1208358657,13,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688559_1208358657_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5399,4955,3576,3576,18,3576,166,166,本块披露专利序号181至245，前段为发行人原始取得的实用新型专利，涉及点胶、贴膜切割、视觉定位、极片激光切割除尘、基于视觉引导的高速高精度极耳切割设备、激光打标、流水线和机械手系统等。后段列示广州海目星、江门海目星、江苏海目星、鞍山海目星等主体的激光切割机、锂电池设备、横梁结构、研磨刀具和治具类专利，均附专利号、期限及取得方式。,83,69,69,0,4,0,0,0,65,0,65,0.9420289855072465,2,-63,3.768115942028986,,glm4_dewrap_join_full543_20260705
688559_1208358657_glm4_dewrap_join_chunk_0014,688559,海目星,1208358657,14,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688559_1208358657_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5494,4719,3732,3732,18,3732,211,211,本块先列示鞍山海目星及发行人专利序号246至261，包括柔性单元生产线、简易多维激光系统装备、风冷倍频激光器、极片成型激光切割模组、片体成形生产线、去除油墨加工设备及型材分料等实用新型或外观设计专利。随后披露截至招股说明书签署日，发行人及控股子公司在中国境内拥有66项软件著作权，前37项覆盖充电器及变压器自动生产线、激光锡焊、全面屏切割、动力电池包胶、极耳切割、焊接、物流线、AGV、曝光机和MicroCut等控制软件。,106,60,60,0,6,0,0,0,53,1,54,0.9,2,-52,3.6166666666666663,,glm4_dewrap_join_full543_20260705
688559_1208358657_glm4_dewrap_join_chunk_0015,688559,海目星,1208358657,15,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688559_1208358657_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6168,5381,3978,3978,18,3978,279,279,本块列示软件著作权38至66项，覆盖电池顶盖焊接、电芯入壳、极耳切割、变压器生产线、流水线控制、激光标刻、特种激光发生器、视觉系统、UV激光打标、装配线、江苏海目星干燥化成后段设备软件、HyLaser2.0/3.0专业激光切割操作系统等。发行人及子公司深圳、广州、鞍山、江门海目星取得高新技术企业资质，深圳和鞍山海目星取得ISO9001质量认证，发行人还具备外贸备案、海关注册和报检备案。公司核心技术分为激光光学及控制技术、配套自动化技术，披露了风冷倍频激光器、皮秒激光放大、0.01℃倍频晶体温控、基于CFD的风冷散热腔体设计等技术及对应专利、软著和产品。,140,62,62,0,8,5,0,1,44,4,48,0.7741935483870968,3,-45,3.2903225806451615,,glm4_dewrap_join_full543_20260705
688559_1208358657_glm4_dewrap_join_chunk_0016,688559,海目星,1208358657,16,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688559_1208358657_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6247,5871,3891,3891,18,3891,306,306,"公司披露多项激光器光学及控制技术和配套自动化技术，核心技术覆盖高能量激光切割、激光同轴视觉定位、电池极片激光切割、同轴温控闭环焊接、激光表面处理、极片缺陷智能跳切、卷对卷张力控制、除尘仿真和结构强度仿真等，并对应多项专利或软件著作权。极片缺陷智能跳切技术可兼容10-120m/min，120m/min下跳切精度仍达±0.2mm，可减少有缺陷物料50%损耗。报告期核心技术产品收入分别为57,863.30万元、70,620.31万元和92,225.61万元，占主营业务收入95.28%、96.96%和97.50%；截至签署日公司拥有国内专利261项、软件著作权66项，并获国家重点新产品、高工锂电创新产品奖等成果。",153,74,74,0,8,18,13,15,17,3,20,0.2702702702702703,3,-17,2.324324324324324,,glm4_dewrap_join_full543_20260705
688559_1208358657_glm4_dewrap_join_chunk_0017,688559,海目星,1208358657,17,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688559_1208358657_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6427,5933,3933,3933,18,3933,314,314,"公司预算500万元以上在研项目覆盖动力电池智能装配、高功率钣金切割、锂电池极片激光裁切、柔性OLED激光切割钻孔、手机OIS模组切割焊接、皮秒激光器、防水点胶及除膜、锂电池高速入壳预焊等方向。部分项目目标包含整线产能由20PPM提升至50PPM以上、万瓦级切割碳钢50mm和不锈钢80mm、极片设备速度≥300PPM或200m/min、OLED制程精度<±30um及热效应区<±50um。报告期研发费用为4,849.96万元、8,249.60万元和8,825.22万元，占营业收入7.61%、10.30%和8.56%；截至2019年末研发人员323人，占员工15.57%，7名核心技术人员累计负责或参与大量专利、软件和研发项目。",157,86,86,0,7,13,17,20,24,5,29,0.3372093023255814,3,-26,2.6511627906976742,,glm4_dewrap_join_full543_20260705
688559_1208358657_glm4_dewrap_join_chunk_0018,688559,海目星,1208358657,18,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688559_1208358657_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3596,3404,2125,2125,18,2125,293,293,公司将赵盛宇、林国栋、张松岭、周宇超、田亮、彭信翰、温燕修认定为核心技术人员，研发部门主要成员均为核心技术人员；截至2020年3月31日，公司拥有国内专利254项，其中发明专利33项、实用新型219项、外观设计2项，赵盛宇、张松岭、林国栋、周宇超、田亮分别参与专利175项、167项、104项、85项和72项。公司17项核心技术对应的主要研发人员集中于上述核心技术人员，覆盖激光器光学及控制技术、激光系统配套自动化技术等。公司设产品与技术中心及五个研发相关部门，采用集成产品开发模式；报告期研发费用持续增长，签署日拥有国内专利261项、软件著作权66项，境外两家全资子公司均未实际经营。,147,67,67,0,6,12,17,17,13,2,15,0.2238805970149253,3,-12,2.373134328358209,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0001,688551,科威尔,1208379307,1,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6733,6287,3972,3972,16,3972,213,213,发行人专注测试电源设备制造，依托电力电子技术平台融合软件仿真算法与测控技术，产品覆盖大功率、小功率测试电源和测试系统，应用于新能源发电、电动车辆、燃料电池及功率器件。报告期主营收入由9862.55万元增至16884.63万元，2019年大功率测试电源收入12347.64万元、占73.13%，测试系统占20.17%。公司客户包括阳光电源、华为、比亚迪、吉利汽车、上汽集团等，研发模式以自主研发为核心，并结合高校合作和客户协同。,107,73,73,0,8,18,17,15,12,3,15,0.2054794520547945,3,-12,2.191780821917808,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0002,688551,科威尔,1208379307,2,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7069,6809,3990,3990,16,3990,253,253,公司采购按销售订单和库存形成计划，对关键物料选择两家以上供应商并定期考核；生产采用以销定产，产品多品种、小批量，核心工序为装配、连接、调试、检查，调试包括控制电路初测和主电路、性能指标及软件功能复测。公司大功率测试电源通过标准化控制电路、功率单元模块及软件功能组合满足定制需求，功率单元覆盖0-50kW至0-200kW、0-400V至0-1200V。2019年直销收入15778.00万元、占93.45%，销售由2018年起以境内直销为主，产品应用于新能源发电、电动车辆、燃料电池和功率器件研发及品质测试。,127,88,88,0,13,22,24,18,9,2,11,0.125,3,-8,1.931818181818182,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0003,688551,科威尔,1208379307,3,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7343,7073,3989,3989,16,3989,179,179,公司主营业务为专业测试电源研发、生产、销售，所属行业为专用设备制造业，产品对应新能源汽车产业试验装置制造及新一代信息技术产业电子专用设备仪器制造。发行人产品主要应用于新能源发电、新能源汽车、燃料电池和功率半导体器件，基于核心技术平台推出测试电源和系统；燃料电池测试需求中包括能量回收式电子负载，电堆和发动机功率由30kW、60kW向90kW、200kW发展。,90,69,69,0,8,48,6,4,3,0,3,0.0434782608695652,2,-1,1.2173913043478262,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0004,688551,科威尔,1208379307,4,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7250,6835,3990,3990,16,3990,263,263,发行人大功率测试电源服务新能源发电和新能源汽车，光伏逆变器测试涉及IV特性模拟、MPPT效率测试、电网扰动及低电压穿越等功能；2018年中国逆变器出货量43GW、占全球40%，国内厂商全球出货量66.5GW、份额超过60%。新能源汽车测试中，高精度双向直流电源、电池包充放电测试电源和电池模拟器用于电机、电控、动力电池和充电桩研发试验。报告期公司EVD和EVS在大功率测试电源收入中合计占71.39%、69.82%、74.38%，2016年至2019年其销售收入与我国新能源汽车产销量相关系数分别为0.9843和0.9810。,132,62,62,0,3,43,7,4,3,2,5,0.0806451612903225,3,-2,1.467741935483871,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0005,688551,科威尔,1208379307,5,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6963,6571,3976,3976,16,3976,259,259,发行人参与大功率、小功率测试电源及测试系统竞争，大功率领域以多行业应用为定位，搭建通用化、平台化软硬件，产品覆盖光伏逆变器、储能及微电网、电动汽车动力总成、电池、燃料电池等测试场景。公司KDC系列高压型小功率测试电源核心指标已达到国际知名品牌水平，KDC/IV-15-1500输出电压0-1500V、输出电流0-35A、功率0-15kW、动态响应时间≤1.5ms。测试系统方面，公司较早开发燃料电池DC/DC、发动机、电堆测试系统，并在燃料电池及功率器件领域与Greenlight、LEMSYS、致茂电子等供应商竞争。,130,64,64,0,6,32,10,7,6,3,9,0.140625,3,-6,1.75,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0006,688551,科威尔,1208379307,6,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7467,7191,3989,3989,16,3989,236,236,公司专注测试电源行业，提供测试电源及基于测试电源的测试系统解决方案，已形成大功率测试电源、小功率测试电源和测试系统三条产品线，是国内测试电源设备行业重要厂家之一。公司部分产品实现进口替代，2012年推出120kW、630kW光伏阵列IV模拟器，2014年推出EVD高精度双向直流电源和EVS电池模拟器，2017年推出燃料电池专用回馈式电子负载。发行人已获授权发明专利6项、实用新型20项、外观设计17项、技术秘密使用权4项、软件著作权23项，并参与光伏逆变器相关标准制定。,118,86,86,0,8,38,13,13,11,3,14,0.1627906976744186,3,-11,1.8837209302325584,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0007,688551,科威尔,1208379307,7,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7550,7242,3984,3984,16,3984,226,226,发行人拥有三大核心技术基础平台，能够结合不同下游行业需求完成测试电源产品设计开发，产品技术水平达到或同等于国际竞争对手同类产品。公司掌握大功率AC/DC、DC/DC、DC/AC电力电子变换拓扑技术，具备自主开发交、直流类测试电源能力，并开发小功率测试电源产品，是少数同时提供高性能单品测试电源和行业测试系统的专业供应商之一。公司客户覆盖阳光电源、华为、SMA、比亚迪、吉利、ABB、上汽、潍柴动力等，但融资渠道单一、总体规模偏小，小功率产品线起步较晚。,113,78,78,0,2,21,21,20,12,2,14,0.1794871794871795,3,-11,2.3205128205128207,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0008,688551,科威尔,1208379307,8,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6060,5483,3821,3821,16,3821,227,227,科威尔大功率测试电源功率范围涵盖1.8MW以内，最高电压4500V，电流0至2400A、并机可达4800A以上，电压、电流精度和动态响应等指标处于行业前列。2019年公司营业收入1.69亿元，其中大功率测试电源收入1.23亿元、净利润6162.98万元；小功率测试电源收入0.11亿元，KDC等产品已推出并进入客户应用。公司在新能源发电、电动车辆、燃料电池、功率器件等领域布局测试电源和测试系统，客户及服务网络覆盖合肥、北京、上海、深圳、西安、重庆等地。,114,64,64,0,5,16,20,12,9,2,11,0.171875,3,-8,2.15625,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0009,688551,科威尔,1208379307,9,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6155,5631,3935,3935,16,3935,348,348,科威尔燃料电池测试系统中的电子负载等核心部件为自有产品，IGBT测试系统中的高压直流电源等核心部件为自有KDC系列产品，在同等技术配置下具备性价比和本地化服务优势。公司生产按订单以销定产，2019年大功率测试电源产量425台、销量418台、产销率98.35%，测试系统产量66台、销量31台，小功率测试电源产量424台、销量390台。2017至2019年前五大客户销售占比分别为57.17%、18.07%和26.45%，不存在单个客户销售比例超过50%的情形；2019年分产品前五大客户合计销售7020.09万元，占营业收入41.43%。公司原材料包括电气类件、电子类件、结构类件、仪器仪表类件等，2019年采购总额7649.06万元，仪器仪表类件和电气类件占比分别为39.54%、32.47%。,174,71,71,0,3,6,15,17,18,12,30,0.4225352112676056,4,-26,3.084507042253521,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0010,688551,科威尔,1208379307,10,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6150,5485,3958,3958,16,3958,330,330,报告期内，公司主要原材料中IGBT单价上升幅度较大，FF1400R12IP4和FF1000R17IE4在2019年分别上涨60.42%、51.96%，主要因市场需求增加导致部分IGBT模块阶段性供应紧张；其他主要原材料价格总体平稳或下降。2019年公司电力采购44.96万度、49.20万元，前五大原材料供应商采购额1896.89万元，占原材料采购24.80%，不存在单个供应商采购比例超过50%的情形。公司仅PCB板加工通过外协实现，2017至2019年外协加工费分别为8.87万元、12.91万元和33.52万元，占主营业务成本0.28%、0.29%和0.57%；截至报告期末固定资产账面价值261.14万元，拥有合肥高新区工业用地10885.77平方米。,165,63,63,0,4,6,18,14,16,5,21,0.3333333333333333,3,-18,2.746031746031746,,glm4_dewrap_join_full543_20260705
688551_1208379307_glm4_dewrap_join_chunk_0011,688551,科威尔,1208379307,11,16,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688551_1208379307_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6161,5435,3966,3966,16,3966,225,225,截至签署日，科威尔维持有效专利43项，含基于IDFT的软件锁相环、三次谐波注入中点电压纹波抑制、高精度变压器恒流扫频电源控制、直流线路阻抗模拟器、多端口新能源发电模拟电源等发明专利。公司另取得23项计算机软件著作权，覆盖IV模拟器、交流/直流电源测试、充电桩、燃料电池、IGBT、电池充放电等系统。科威尔为高新技术企业，并被认定为安徽省创新型试点企业、合肥市光伏测试电源工程技术研究中心和合肥市企业技术中心，核心技术覆盖主营产品生产、迭代和新品研发。,113,89,89,0,18,4,42,10,12,3,15,0.1685393258426966,3,-12,2.033707865168539,,glm4_dewrap_join_full543_20260705
